"","X","id","x","y","alpha","major","minor","area","frame","track"
"376",376,1,1094.01098632812,105.789978027344,3.01278734207153,22.4951820373535,9.2503547668457,138.5,126,3
"377",377,2,868.673095703125,110.634521484375,11.3099308013916,16.4737586975098,9.21745872497559,95.5,126,4
"378",378,3,1173.89184570312,456.351348876953,80.5376739501953,19.0702838897705,9.86393928527832,118,126,2
"379",379,1,1094.01379394531,105.737609863281,3.01278734207153,22.4951820373535,9.46058940887451,149.5,127,3
"380",380,2,868.5,111.5,0,17,9,91,127,4
"381",381,3,1173.5,461.5,-90,19,9,113.5,127,2
"382",382,1,1093,105.5,0,22,9,149.5,128,3
"383",383,2,868,111,0,18,8,90,128,4
"384",384,3,1173.71752929688,466.229431152344,77.47119140625,20.7168617248535,9.76187229156494,118,128,2
"385",385,1,1093,106,0,22,10,148,129,3
"386",386,2,867.241821289062,110.340148925781,5.19442892074585,17.9260749816895,8.96303749084473,96.5,129,4
"387",387,3,1174.5,471.5,-90,17,9,116.5,129,2
"388",388,1,1093,106,0,22,10,143,130,3
"389",389,2,867.648315429688,110.220703125,4.76364183425903,16.9412784576416,8.96891307830811,90,130,4
"390",390,3,1174.25012207031,475.749938964844,45,15.5563488006592,10.6066017150879,107.5,130,2
"391",391,1,1094.17700195312,106.084594726562,7.12501668930054,24.4348411560059,9.79874420166016,152,131,3
"392",392,2,869,111,0,14,8,87.5,131,4
"393",393,3,1173.5,482.5,-90,21,9,129,131,2
"394",394,1,1094,105.5,0,24,9,143,132,3
"395",395,2,869.5,110.5,0,15,9,95,132,4
"396",396,3,1176.06994628906,486.990036010742,81.8698959350586,18.101936340332,9.75807476043701,124.5,132,2
"397",397,1,1094.08422851562,105.738891601562,3.81407499313354,20.4878520965576,9.44569873809814,131,133,3
"398",398,2,867.5,111.5,0,19,9,110,133,4
"399",399,3,1176.78002929688,492.460037231445,81.8698959350586,19.516149520874,10.465181350708,135.5,133,2
"400",400,1,1093.65063476562,105.743286132812,3.81407499313354,23.3481693267822,9.37917900085449,144.5,134,3
"401",401,2,868,111,0,16,8,85.5,134,4
"402",402,3,1178.33020019531,497.405654907227,74.0546035766602,20.4667224884033,10.5767621994019,136.5,134,2
"403",403,1,1094,105.5,0,22,9,149,135,3
"404",404,3,869,111.5,0,16,9,94.5,135,4
"405",405,4,1180.6220703125,499.09748840332,38.6598091125488,15.1488552093506,10.6198167800903,129,135,2
"406",406,1,1095,106,0,26,10,160.5,136,3
"407",407,3,868.5,111.5,0,15,9,96,136,4
"408",408,4,1181.88452148438,504.576934814453,56.3099365234375,18.0277557373047,11.3713550567627,133,136,2
"409",409,2,1092.95910644531,106.153686523438,3.57633447647095,22.3938045501709,10.4171743392944,156.5,137,3
"410",410,3,868,111.5,0,16,9,91,137,4
"411",411,4,1182.09997558594,506.699996948242,63.4349517822266,20.1246089935303,10.2859125137329,132.5,137,2
"412",412,1,1093.98474121094,106.123046875,7.12501668930054,24.8069458007812,9.42663955688477,146.5,138,3
"413",413,2,868.5,111.5,0,15,9,96.5,138,4
"414",414,3,1182.60009765625,506.199981689453,63.4349517822266,19.6773986816406,9.83869934082031,123.5,138,2
"415",415,1,1094.50769042969,105.87548828125,3.57633447647095,23.4542350769043,9.16960906982422,142,139,3
"416",416,2,868,111.5,0,16,9,94.5,139,4
"417",417,3,1184.25012207031,510.249938964844,45,19.0918807983398,11.3137073516846,143.5,139,2
"418",418,1,1095.11682128906,105.865417480469,4.08561658859253,24.2952442169189,9.4046106338501,142.5,140,3
"419",419,2,867,111.5,0,16,9,89.5,140,4
"420",420,3,1183.32678222656,514.732666015625,-84.2894058227539,17.7116622924805,12.9354839324951,142.5,140,2
"421",421,1,1095.09362792969,105.810791015625,3.1798300743103,24.35133934021,9.37443351745605,141,141,3
"422",422,2,867.5,111.5,0,15,9,92.5,141,4
"423",423,3,1184,517.5,-90,17,12,134,141,2
"424",424,1,1093.5,106,0,23,10,152,142,3
"425",425,2,866.5,112,0,19,8,103,142,4
"426",426,3,1185.5,524,-90,20,11,136,142,2
"427",427,1,1094,105.5,0,24,9,151,143,3
"428",428,2,867.5,112,0,17,8,91.5,143,4
"429",429,3,1185,523,-90,18,12,142,143,2
"430",430,1,1094.5,105.5,0,25,9,152.5,144,3
"431",431,2,868,112,0,16,8,86.5,144,4
"432",432,3,1185.94006347656,521.580017089844,36.8698959350586,12.600001335144,11.8000011444092,111.5,144,2
"433",433,1,1094,106.499938964844,11.3099327087402,24.9067497253418,9.60969066619873,164.5,145,3
"434",434,2,867.5,111.5,0,17,9,92.5,145,4
"435",435,3,1185.27648925781,524.094131469727,85.6012878417969,20.4779644012451,10.2006359100342,125,145,2
"436",436,1,1093,105.5,0,24,9,144,146,3
"437",437,2,866.5,111.5,0,19,9,101.5,146,4
"438",438,3,1185,524.5,-90,19,10,131,146,2
"439",439,1,1093.54565429688,105.8603515625,4.08561658859253,23.2977848052979,9.33336353302002,150,147,3
"440",440,2,867,111.5,0,18,9,100,147,4
"441",441,3,1185.87744140625,524.320739746094,74.0546035766602,20.8788032531738,9.75259876251221,133.5,147,2
"442",442,1,1094.06091308594,105.951232910156,6.34019136428833,22.8593292236328,9.82840633392334,160.5,148,3
"443",443,2,867,111.5,0,18,9,105.5,148,4
"444",444,3,1185.45556640625,524.054443359375,84.2894058227539,18.5076923370361,10.0498752593994,125,148,2
"445",445,1,1094.013671875,105.782104492188,3.57633447647095,24.4522895812988,9.41912174224854,162,149,3
"446",446,2,867,112,0,18,8,92.5,149,4
"447",447,3,1185.75012207031,521.750030517578,45,16.2634544372559,11.3137073516846,128.5,149,2
"448",448,1,1093.97973632812,105.7841796875,4.08561658859253,22.5853157043457,9.4046106338501,142.5,150,3
"449",449,2,869,112,0,14,8,91.5,150,4
"450",450,3,1186.5,523,-90,18,11,128,150,2
"451",451,1,1094.01354980469,105.782104492188,3.57633447647095,22.580940246582,9.29436492919922,149,151,3
"452",452,2,868.5,112,0,15,8,86,151,4
"453",453,3,1184.78234863281,523.229385375977,-77.47119140625,18.113697052002,11.1719188690186,124.5,151,2
"454",454,1,1093.14453125,105.560729980469,8.74616241455078,22.8085784912109,9.27548885345459,143.5,152,3
"455",455,2,866,111.5,0,20,9,112.5,152,4
"456",456,3,1186.32434082031,523.054046630859,54.4623222351074,18.1346321105957,11.3922691345215,136,152,2
"457",457,1,1094.17651367188,106.794067382812,14.036244392395,24.4960975646973,9.21635341644287,146,153,3
"458",458,2,867.5,112,0,15,8,89,153,4
"459",459,3,1186.30004882812,522.600006103516,63.4349517822266,20.1246109008789,10.7331256866455,136.5,153,2
"460",460,1,1094.5,106,0,23,10,158,154,3
"461",461,3,867.5,112,0,15,8,97,154,4
"462",462,4,1185.75012207031,522.250030517578,45,16.9705619812012,12.0208148956299,132.5,154,2
"463",463,1,1093.5,105.5,0,21,9,138.5,155,3
"464",464,2,868,112,0,16,8,92.5,155,4
"465",465,3,1187.00012207031,523.499938964844,63.4349517822266,18.7829704284668,10.2859125137329,116.5,155,2
"466",466,2,1092.5,105.5,0,15,9,106,156,3
"467",467,3,866.897033691406,112.161743164062,-4.39871215820312,18.3304653167725,8.43661499023438,101.5,156,4
"468",468,4,1184.5,522.5,-90,17,11,130.5,156,2
"469",469,1,1094.51379394531,105.750793457031,3.1798300743103,23.4083480834961,9.54084300994873,153.5,157,3
"470",470,2,867,112,0,18,8,94,157,4
"471",471,3,1187.00012207031,525.499938964844,45,19.0918807983398,10.6066017150879,126.5,157,2
"472",472,1,1094.60363769531,105.741333007812,3.3664608001709,25.2504692077637,9.51296806335449,155,158,3
"473",473,3,867,112,0,16,8,91,158,4
"474",474,4,1185.30688476562,525.569320678711,84.2894058227539,17.9106712341309,12.2389583587646,141.5,158,2
"475",475,1,1093.61279296875,105.694519042969,3.57633447647095,23.2671012878418,9.41912174224854,139.5,159,3
"476",476,2,866.5,111.5,0,19,9,101.5,159,4
"477",477,3,1185.38232421875,525.529403686523,75.9637603759766,17.2200298309326,10.6715669631958,114,159,2
"478",478,1,1095.01770019531,105.734436035156,3.81407499313354,24.4789924621582,9.31266021728516,144.5,160,3
"479",479,2,868,112,0,14,8,84,160,4
"480",480,3,1185.65576171875,526.713088989258,84.8055725097656,19.4651832580566,11.1358957290649,128.5,160,2
"481",481,1,1093.54296875,105.724670410156,3.1798300743103,23.4638175964355,9.37443351745605,149.5,161,3
"482",482,2,865.5,111.5,0,19,9,97,161,4
"483",483,3,1186.80017089844,525.599990844727,63.4349517822266,17.8885440826416,9.83869934082031,115,161,2
"484",484,1,1095.53527832031,105.863159179688,3.1798300743103,27.4576587677002,9.31896305084229,162,162,3
"485",485,3,867.5,111.5,0,17,9,89.5,162,4
"486",486,4,1187.99536132812,523.108489990234,29.0546054840088,16.4147300720215,11.6554298400879,132,162,2
"487",487,1,1095.04272460938,105.815185546875,3.57633447647095,24.514669418335,9.35674381256104,159,163,3
"488",488,2,868,112,0,14,8,85,163,4
"489",489,3,1187.35302734375,523.911727905273,75.9637603759766,16.9774913787842,10.9141035079956,114.5,163,2
"490",490,1,1093.64208984375,105.727600097656,3.57633447647095,25.3255863189697,9.48149967193604,161,164,3
"491",491,2,867.783752441406,111.797302246094,9.46232223510742,18.5770874023438,8.87754535675049,96,164,4
"492",492,3,1188.5,523,45,16.2634544372559,9.19238758087158,102.5,164,2
"493",493,1,1094.5,106,0,25,10,165,165,3
"494",494,2,867.5,112,0,15,8,88.5,165,4
"495",495,3,1188.5,523,45,19.0918807983398,9.19238758087158,114.5,165,2
"496",496,1,1093.572265625,105.698425292969,3.1798300743103,23.2974090576172,9.54084300994873,154.5,166,3
"497",497,2,867.5,112,0,17,8,86,166,4
"498",498,3,1187.90771484375,523.338485717773,60.2551155090332,18.6052093505859,10.6669864654541,130.5,166,2
"499",499,1,1094.56616210938,105.809204101562,3.1798300743103,25.2943305969238,9.42990303039551,148,167,3
"500",500,2,867,111.5,0,18,9,113.5,167,4
"501",501,3,1189.90002441406,521.699935913086,26.5650501251221,17.4413299560547,10.2859125137329,104.5,167,2
"502",502,1,1094.07592773438,105.710327148438,3.3664608001709,24.3109188079834,9.39552402496338,154,168,3
"503",503,2,867.131958007812,112.15234375,4.08561658859253,17.8117618560791,8.83463382720947,95,168,4
"504",504,3,1189.25012207031,522.249969482422,45,14.8492422103882,9.89949417114258,101.5,168,2
"505",505,1,1094.60705566406,105.787902832031,3.57633447647095,25.3879623413086,9.48149967193604,156.5,169,3
"506",506,2,867,112,0,18,8,95,169,4
"507",507,3,1190.65295410156,520.811767578125,12.5288076400757,14.6428079605103,10.1957321166992,95.5,169,2
"508",508,1,1094.60314941406,105.850158691406,3.57633447647095,21.395751953125,9.35674381256104,132,170,3
"509",509,2,868.5,111.5,0,15,9,89,170,4
"510",510,3,1189.75,522.249969482422,45,14.1421356201172,9.19238758087158,88.5,170,2
"511",511,1,1093.5,105.5,0,23,9,147.5,171,3
"512",512,2,868,111.5,0,16,9,102.5,171,4
"513",513,3,1190,520,0,12,10,85.5,171,2
"514",514,1,1095,106,0,24,10,159.5,172,3
"515",515,2,867,112,0,18,8,94,172,4
"516",516,3,1190.5,520,0,11,10,76,172,2
"517",517,1,1093.5,105.5,0,23,9,144.5,173,3
"518",518,2,868,112,0,16,8,93,173,4
"519",519,3,1191.17651367188,520.205871582031,12.52880859375,13.449688911438,9.65340518951416,85,173,2
"520",520,1,1094.5,105.5,0,23,9,141.5,174,3
"521",521,2,867.2060546875,112.823486328125,-14.0362396240234,16.9774913787842,8.97381782531738,94,174,4
"522",522,3,1191,520.5,0,12,9,80,174,2
"523",523,1,1094.5,106,0,23,10,143.5,175,3
"524",524,2,866,111.5,0,18,9,92,175,4
"525",525,3,1191,521,0,12,10,89,175,2
"526",526,1,1094,105.5,0,22,9,143.5,176,3
"527",527,2,866.714660644531,111.208862304688,4.39870500564575,16.9499282836914,8.89679527282715,88,176,4
"528",528,3,1192.5,520.5,0,9,9,65,176,2
"529",529,1,1094,106,0,22,10,146.5,177,3
"530",530,2,866.5,112,0,17,8,89.5,177,4
"531",531,3,1192.5,521.5,0,9,9,60,177,2
"532",532,1,1093.57421875,105.739624023438,3.36646032333374,23.3126449584961,9.39552402496338,143.5,178,3
"533",533,2,866,112.5,0,18,9,105,178,4
"534",534,3,1193,522.5,-90,9,8,58.5,178,2
"535",535,1,1094.5,105.5,0,25,9,146.5,179,3
"536",536,2,866,112,0,18,8,95,179,4
"537",537,3,1193.5,522,-90,10,7,55,179,2
"538",538,1,1093.67712402344,106.084594726562,7.12501668930054,23.6906337738037,9.67470836639404,155.5,180,3
"539",539,2,866.5,113,0,17,8,95.5,180,4
"540",540,3,1193,522,-90,10,8,56.5,180,2
"541",541,1,1094.07592773438,105.786010742188,3.57633447647095,24.4522895812988,9.41912174224854,153,181,3
"542",542,2,866.685241699219,112.091125488281,4.39870548248291,16.8732299804688,8.97349071502686,98.5,181,4
"543",543,3,1193.5,522.5,-90,9,7,46.5,181,2
"544",544,1,1094.10314941406,105.850158691406,3.57633447647095,24.3899097442627,9.29436492919922,143.5,182,3
"545",545,2,866.5,112,0,19,8,90.5,182,4
"546",546,3,1193.5,523.5,-90,9,7,47.5,182,2
"547",547,1,1093.5,105.5,0,23,9,150.5,183,3
"548",548,2,864.5,112,0,21,8,92.5,183,4
"549",549,3,1194,524.5,-90,9,6,38,183,2
"550",550,1,1094.57763671875,105.680969238281,3.36646056175232,23.4300861358643,9.27807998657227,145,184,3
"551",551,2,867,112.5,0,18,9,96.5,184,4
"552",552,3,1194.5,524,-90,8,5,33.5,184,2
"553",553,1,1094.06921386719,105.753845214844,3.1798300743103,24.4068088531494,9.48537349700928,158,185,3
"554",554,3,867.5,112,0,17,8,96,185,4
"555",555,4,1194.5,524.5,-90,9,5,31,185,2
"556",556,1,1094.5,106.5,0,23,11,150.5,186,3
"557",557,2,867.5,112,0,15,8,86,186,4
"558",558,3,1195.5,525,-90,6,3,16,186,2
"559",559,1,1094.29418945312,106.823486328125,14.036244392395,26.19384765625,10.1864948272705,152,187,3
"560",560,2,867,112,0,16,8,88.5,187,4
"561",561,1,1094.5,106,0,23,10,164.5,188,3
"562",562,2,866,111.5,0,18,9,101,188,4
"563",563,1,1093.638671875,105.61376953125,5.71059322357178,23.681884765625,9.05483818054199,146.5,189,3
"564",564,3,867.5,112,0,15,8,98,189,4
"565",565,1,1092.5,106,0,21,10,139,190,3
"566",566,2,867,112.5,0,16,7,81,190,4
"567",567,1,1094.26989746094,106.110046386719,8.13010215759277,24.3244743347168,9.75807476043701,153,191,3
"568",568,2,867.5,112,0,17,8,89,191,4
"569",569,1,1094.14709472656,106.411743164062,14.036244392395,24.2535610198975,9.45888900756836,143,192,3
"570",570,2,866.708801269531,112.285278320312,4.39870500564575,16.9499282836914,8.59000778198242,91.5,192,4
"571",571,1,1094.5,105.5,0,23,9,147.5,193,3
"572",572,2,867.5,112,0,15,8,91.5,193,4
"573",573,1,1093.5,106,0,23,10,155.5,194,3
"574",574,2,867.173522949219,111.744079589844,4.39870548248291,17.9469814300537,9.74045562744141,112,194,4
"575",575,1,1094,105.5,0,24,9,140,195,3
"576",576,2,866.5,112.5,0,19,9,99.5,195,4
"577",577,1,1094.10668945312,105.827880859375,5.19442892074585,22.6339359283447,9.59678840637207,153,196,3
"578",578,2,866,112.5,0,18,9,93.5,196,4
"579",579,1,1094.05322265625,105.703491210938,3.81407499313354,22.4169025421143,9.51221752166748,139.5,197,3
"580",580,2,865.900085449219,112.699951171875,-7.12501525878906,18.2331066131592,8.5583963394165,99,197,4
"581",581,1,1093.57983398438,105.805297851562,3.81407499313354,23.3481693267822,9.37917900085449,145.5,198,3
"582",582,2,866.730773925781,113.15380859375,-11.309928894043,17.8465690612793,8.82522583007812,99.5,198,4
"583",583,1,1094,106,0,22,10,146.5,199,3
"584",584,2,866.5,112,0,17,8,94,199,4
"585",585,1,1094.5,106,0,25,10,161,200,3
"586",586,2,867,113,0,16,8,88.5,200,4
"587",587,1,1095.05004882812,105.850036621094,4.39870548248291,24.6195755004883,9.66375923156738,155,201,3
"588",588,2,866.5,112,0,17,8,96,201,4
"589",589,1,1094,106,0,24,10,163,202,3
"590",590,2,865.892944335938,111.445129394531,8.74616241455078,18.7790622711182,9.73166084289551,106.5,202,4
"591",591,1,1092.70007324219,106.100036621094,12.5288076400757,23.753885269165,10.5211277008057,152,203,3
"592",592,2,868.250122070312,113.249938964844,-45,11.3137073516846,10.6066017150879,83.5,203,4
"593",593,1,1095,106,0,24,10,144.5,204,3
"594",594,2,865.550048828125,111.849975585938,18.4349498748779,14.2302484512329,9.48683166503906,88.5,204,4
"595",595,1,1094.31994628906,106.260070800781,8.13010215759277,23.9002113342285,9.4752311706543,141,205,3
"596",596,2,863.320739746094,112.377319335938,15.9453954696655,15.6591033935547,9.88995933532715,100,205,4
"597",597,1,1095.009765625,105.844360351562,3.57633447647095,24.4522895812988,9.41912174224854,151,206,3
"598",598,2,859.558898925781,112.2646484375,14.036244392395,14.7946729660034,8.97381782531738,84,206,4
"599",599,1,1093.54956054688,106.0048828125,5.71059322357178,23.5823802947998,9.6518611907959,152,207,3
"600",600,2,854.788452148438,111.557556152344,11.3099327087402,15.1009426116943,9.41357421875,98.5,207,4
"601",601,1,1094.015625,105.7509765625,3.57633447647095,22.456184387207,9.48149967193604,146.5,208,3
"602",602,2,851.000061035156,113.499938964844,-18.4349517822266,16.1276149749756,9.80305957794189,106.5,208,4
"603",603,1,1093,106,0,22,10,156,209,3
"604",604,2,846,112,0,18,8,94.5,209,4
"605",605,1,1094,106,0,24,10,152.5,210,3
"606",606,2,842,112,0,16,10,104.5,210,4
"607",607,1,1093.55249023438,106.159545898438,3.57633447647095,23.5789928436279,10.4795522689819,160.5,211,3
"608",608,3,838.400024414062,113.299926757812,-26.5650482177734,13.8636207580566,10.7331256866455,99.5,211,4
"609",609,1,1093.71984863281,105.9599609375,8.13010215759277,23.7587909698486,9.6166524887085,148,212,3
"610",610,2,832.5,112,0,17,8,85.5,212,4
"611",611,1,1094.01513671875,105.786743164062,4.08561658859253,24.366491317749,9.26211643218994,153.5,213,3
"612",612,2,828.5,111.5,0,17,9,99,213,4
"613",613,1,1093.5,106,0,21,10,143.5,214,3
"614",614,4,824.5,112,0,17,8,96.5,214,4
"615",615,1,1095,106,0,24,10,153,215,3
"616",616,2,819.5,111,0,17,8,82,215,4
"617",617,1,1093.54150390625,105.752380371094,3.1798300743103,23.3528785705566,9.31896305084229,147.5,216,3
"618",618,2,820.500122070312,112,-26.5650482177734,12.5219802856445,11.1803398132324,97.5,216,4
"619",619,1,1094.5,106,0,25,10,160,217,3
"620",620,2,817,111.5,0,16,9,92,217,4
"621",621,1,1094.5,105.5,0,23,9,148.5,218,3
"622",622,2,816.5,112.5,0,17,9,110,218,4
"623",623,1,1094.04516601562,106.004089355469,5.19442892074585,22.7244720458984,9.41571712493896,150,219,3
"624",624,2,816,111.5,0,16,9,85.5,219,4
"625",625,1,1093.96179199219,106.3076171875,7.12501668930054,22.8223896026611,9.30260467529297,143.5,220,3
"626",626,2,816.350036621094,110.949951171875,18.4349479675293,16.4438419342041,9.80305957794189,90,220,4
"627",627,1,1093.5693359375,105.806945800781,5.71059322357178,21.3932991027832,9.6518611907959,145,221,3
"628",628,2,815,112.5,0,18,9,97,221,4
"629",629,1,1094.62463378906,105.757019042969,3.1798300743103,25.2943305969238,9.31896305084229,147.5,222,3
"630",630,2,815.200012207031,113.099975585938,-18.4349517822266,17.3925247192383,9.80305862426758,87.5,222,4
"631",631,1,1095.0634765625,105.792785644531,3.01278734207153,24.3872985839844,9.35547256469727,152,223,3
"632",632,2,815,112.5,0,16,9,87.5,223,4
"633",633,1,1094.5,105.5,0,23,9,150.5,224,3
"634",634,2,816.830871582031,111.546142578125,29.7448825836182,14.1399583816528,10.294882774353,95,224,4
"635",635,3,1196.5,531,-90,6,3,14.5,224,2
"636",636,1,1094,105.5,0,22,9,135,225,3
"637",637,2,816,112.5,0,16,9,99,225,4
"638",638,1,1094,106,0,24,10,159,226,3
"639",639,2,816.025451660156,111.5546875,19.9831066131592,16.6599750518799,8.20183372497559,81,226,4
"640",640,1,1093,105.5,0,24,9,150.5,227,3
"641",641,2,815.000061035156,111.5,18.4349479675293,16.7600708007812,8.53814792633057,86.5,227,4
"642",642,1,1093.58361816406,105.661437988281,3.57633447647095,23.3294811248779,9.48149967193604,148.5,228,3
"643",643,2,816.078002929688,111.573303222656,16.6992435455322,14.6547422409058,9.29091548919678,84.5,228,4
"644",644,1,1094.55053710938,105.690673828125,3.57633447647095,23.3918571472168,9.54387760162354,157.5,229,3
"645",645,2,816.155151367188,111.362182617188,21.8014068603516,16.5268840789795,9.09907150268555,88,229,4
"646",646,1,1094,106,0,22,10,158,230,3
"647",647,2,816.534301757812,111.575317382812,20.5560455322266,15.6835136413574,9.83145713806152,98,230,4
"648",648,1,1093.65576171875,105.786926269531,5.19442892074585,23.3582210540771,9.59678840637207,145,231,3
"649",649,2,815,112.5,0,16,9,89.5,231,4
"650",650,1,1093.5,106,0,21,10,148.5,232,3
"651",651,2,815.827575683594,111.931030273438,21.8014106750488,15.5984086990356,10.3989391326904,108,232,4
"652",652,1,1094.1279296875,105.847534179688,6.34019136428833,24.7366638183594,10.0492696762085,166,233,3
"653",653,2,816.064270019531,111.619201660156,16.6992435455322,16.5703945159912,9.1951322555542,89.5,233,4
"654",654,1,1094.55493164062,105.979431152344,6.00900554656982,23.6064205169678,9.7880277633667,152.5,234,3
"655",655,2,815,112.5,0,18,9,93.5,234,4
"656",656,1,1093.54663085938,105.708618164062,3.36646056175232,23.3713645935059,9.33680152893066,150.5,235,3
"657",657,2,815.564270019531,111.619201660156,16.6992435455322,15.6125688552856,8.9077844619751,87,235,4
"658",658,1,1094.01342773438,105.800842285156,3.81407499313354,24.3459548950195,9.44569873809814,153.5,236,3
