"","id","parents","infected","start","week","date","eggs","hatch","alive","mouse","procedencia","trial","idnum","perferc","avtemphigh","avtemplow","avtemp","tempmax","tempmin","tempdiff","avhumhigh","avhumlow","avhum","hummax","hummin","humdiff","eggevent","hatchevent","egg_total","hatch_total"
"3333","P13-0","P13","0",2014-08-04,"19",2014-12-15,NA,NA,0,"CO-0","CO",0,147,NA,29.24,27.58,28.41,30.2,25.8,1.9,38,30,34,40,29,10,NA,NA,15,10
"3334","P14-0","P14","0",2014-08-04,"19",2014-12-15,NA,NA,0,"CO-0","CO",0,148,NA,29.24,27.58,28.41,30.2,25.8,1.9,38,30,34,40,29,10,NA,NA,0,0
"3335","P15-0","P15","1",2014-05-05,"19",2014-09-15,NA,NA,0,"I-R1-0","I-R1",0,149,NA,28.475,27.375,27.925,28.7,26.8,1.6,33.25,27.25,30.25,38,26,10,NA,NA,35,29
"3336","P16-0","P16","1",2014-05-05,"19",2014-09-15,2,0,1,"I-R1-0","I-R1",0,150,0,28.475,27.375,27.925,28.7,26.8,1.6,33.25,27.25,30.25,38,26,10,1,0,56,35
"3337","P17-0","P17","1",2014-05-12,"19",2014-09-22,5,5,1,"I-R1-0","I-R1",0,151,1,28.04,26.78,27.41,28.2,26.5,1.5,33.6,27.6,30.6,36,26,8,1,1,79,59
"3338","P18-0","P18","1",2014-05-12,"19",2014-09-22,NA,NA,0,"I-R1-0","I-R1",0,152,NA,28.04,26.78,27.41,28.2,26.5,1.5,33.6,27.6,30.6,36,26,8,NA,NA,24,20
"3339","P19-0","P19","1",2014-05-15,"19",2014-09-25,0,0,1,"I-R1-0","I-R1",0,153,NA,28.12,26.16,27.14,28.7,25.6,2.5,31.2,26.2,28.7,34,26,8,0,0,54,44
"3340","P20-0","P20","1",2014-05-23,"19",2014-10-03,6,2,1,"I-R1-0","I-R1",0,154,0.333333333333333,28.26,27.04,27.65,28.4,26.5,1.6,33,27,30,36,26,8,1,1,127,63
"3341","P21-0","P21","1",2014-05-23,"19",2014-10-03,1,0,1,"I-R1-0","I-R1",0,155,0,28.26,27.04,27.65,28.4,26.5,1.6,33,27,30,36,26,8,1,0,62,54
"3342","P22-0","P22","1",2014-05-26,"19",2014-10-06,NA,NA,0,"I-R1-0","I-R1",0,156,NA,28.4,26.98,27.69,29.1,26.5,2,32.4,26.4,29.4,36,26,8,NA,NA,35,27
"3343","P23-0","P23","1",2014-05-26,"19",2014-10-06,6,2,1,"I-R1-0","I-R1",0,157,0.333333333333333,28.4,26.98,27.69,29.1,26.5,2,32.4,26.4,29.4,36,26,8,1,1,84,44
"3344","P24-0","P24","1",2014-06-09,"19",2014-10-20,NA,NA,0,"I-R1-0","I-R1",0,158,NA,29.42,27.86,28.64,29.5,26.4,3.1,34.2,29.6,31.9,37,26,5,NA,NA,45,29
"3345","P25-0","P25","1",2014-06-09,"19",2014-10-20,NA,NA,0,"I-R1-0","I-R1",0,159,NA,29.42,27.86,28.64,29.5,26.4,3.1,34.2,29.6,31.9,37,26,5,NA,NA,0,0
"3346","P26-0","P26","1",2014-06-16,"19",2014-10-27,NA,NA,0,"I-R1-0","I-R1",0,160,NA,28.825,27.4,28.1125,29.1,26.5,2.5,30,26.25,28.125,30,26,4,NA,NA,36,30
"3347","P27-0","P27","1",2014-07-10,"19",2014-11-20,1,1,1,"I-R1-0","I-R1",0,161,1,28.475,26.65,27.5625,29,25.6,3.4,36.5,29,32.75,41,26,10,1,1,108,97
"3348","P28-0","P28","1",2014-07-10,"19",2014-11-20,3,0,1,"I-R1-0","I-R1",0,162,0,28.475,26.65,27.5625,29,25.6,3.4,36.5,29,32.75,41,26,10,1,0,165,144
"3349","P29-0","P29","1",2014-07-10,"19",2014-11-20,NA,NA,0,"I-R1-0","I-R1",0,163,NA,28.475,26.65,27.5625,29,25.6,3.4,36.5,29,32.75,41,26,10,NA,NA,89,73
"3350","P30-0","P30","1",2014-07-10,"19",2014-11-20,0,0,1,"I-R1-0","I-R1",0,164,NA,28.475,26.65,27.5625,29,25.6,3.4,36.5,29,32.75,41,26,10,0,0,99,37
"3351","P31-0","P31","1",2014-07-10,"19",2014-11-20,NA,NA,0,"I-R1-0","I-R1",0,165,NA,28.475,26.65,27.5625,29,25.6,3.4,36.5,29,32.75,41,26,10,NA,NA,108,85
"3352","P32-0","P32","1",2014-07-10,"19",2014-11-20,10,9,1,"I-R1-0","I-R1",0,166,0.9,28.475,26.65,27.5625,29,25.6,3.4,36.5,29,32.75,41,26,10,1,1,211,174
"3353","P33-0","P33","1",2014-05-05,"19",2014-09-15,6,3,1,"I-R2-0","I-R2",0,167,0.5,28.475,27.375,27.925,28.7,26.8,1.6,33.25,27.25,30.25,38,26,10,1,1,106,59
"3354","P34-0","P34","1",2014-05-05,"19",2014-09-15,8,1,1,"I-R2-0","I-R2",0,168,0.125,28.475,27.375,27.925,28.7,26.8,1.6,33.25,27.25,30.25,38,26,10,1,1,127,87
"3355","P35-0","P35","1",2014-05-12,"19",2014-09-22,NA,NA,0,"I-R2-0","I-R2",0,169,NA,28.04,26.78,27.41,28.2,26.5,1.5,33.6,27.6,30.6,36,26,8,NA,NA,12,5
"3356","P36-0","P36","1",2014-05-26,"19",2014-10-06,NA,NA,0,"I-R2-0","I-R2",0,170,NA,28.4,26.98,27.69,29.1,26.5,2,32.4,26.4,29.4,36,26,8,NA,NA,8,5
"3357","P37-0","P37","1",2014-05-26,"19",2014-10-06,NA,NA,0,"I-R2-0","I-R2",0,171,NA,28.4,26.98,27.69,29.1,26.5,2,32.4,26.4,29.4,36,26,8,NA,NA,33,21
"3358","P38-0","P38","1",2014-05-29,"19",2014-10-09,NA,NA,0,"I-R2-0","I-R2",0,172,NA,28.925,27.675,28.3,29.1,27.1,2,33.25,27.75,30.5,35,26,7,NA,NA,0,0
"3359","P39-0","P39","1",2014-06-02,"19",2014-10-13,3,2,1,"I-R2-0","I-R2",0,173,0.666666666666667,28.95,27.075,28.0125,29.1,24.4,4.4,34.5,28.75,31.625,37,26,7,1,1,72,58
"3360","P40-0","P40","1",2014-06-02,"19",2014-10-13,4,2,1,"I-R2-0","I-R2",0,174,0.5,28.95,27.075,28.0125,29.1,24.4,4.4,34.5,28.75,31.625,37,26,7,1,1,94,60
"3361","P41-0","P41","1",2014-06-09,"19",2014-10-20,NA,NA,0,"I-R2-0","I-R2",0,175,NA,29.42,27.86,28.64,29.5,26.4,3.1,34.2,29.6,31.9,37,26,5,NA,NA,7,5
"3362","P42-0","P42","1",2014-06-19,"19",2014-10-30,NA,NA,0,"I-R2-0","I-R2",0,176,NA,28.875,26.75,27.8125,29.1,25.3,3.7,30,26.25,28.125,30,26,4,NA,NA,0,0
"3363","P43-0","P43","1",2014-07-07,"19",2014-11-17,0,0,1,"I-R2-0","I-R2",0,177,NA,28.65,27.65,28.15,29.8,26.5,1.2,36.5,30.75,33.625,41,30,8,0,0,62,56
"3364","P1-2","P1","0",2014-11-20,"20",2015-04-09,NA,NA,0,"CO-A-2","CO-A",2,1,NA,26.34,25.06,25.7,26.5,24.4,2.1,63.4,48.6,56,68,45,16,NA,NA,77,70
"3365","P2-2","P2","0",2014-11-20,"20",2015-04-09,NA,NA,0,"CO-A-2","CO-A",2,2,NA,26.34,25.06,25.7,26.5,24.4,2.1,63.4,48.6,56,68,45,16,NA,NA,46,35
"3366","P3-2","P3","0",2014-11-27,"20",2015-04-16,NA,NA,0,"CO-A-2","CO-A",2,3,NA,27.04,25.94,26.49,28.1,24.3,1.7,61.8,43.6,52.7,66,42,22,NA,NA,11,10
"3367","P4-2","P4","0",2014-11-27,"20",2015-04-16,0,NA,1,"CO-A-2","CO-A",2,4,NA,27.04,25.94,26.49,28.1,24.3,1.7,61.8,43.6,52.7,66,42,22,0,NA,38,16
"3368","P5-2","P5","0",2014-12-04,"20",2015-04-23,NA,NA,0,"CO-A-2","CO-A",2,5,NA,27.86,26.22,27.04,28.1,25.6,2.2,59.2,43.8,51.5,66,39,17,NA,NA,0,0
"3369","P6-2","P6","0",2014-12-04,"20",2015-04-23,NA,NA,0,"CO-A-2","CO-A",2,6,NA,27.86,26.22,27.04,28.1,25.6,2.2,59.2,43.8,51.5,66,39,17,NA,NA,29,15
"3370","P7-2","P7","0",2014-12-04,"20",2015-04-23,NA,NA,0,"CO-A-2","CO-A",2,7,NA,27.86,26.22,27.04,28.1,25.6,2.2,59.2,43.8,51.5,66,39,17,NA,NA,44,13
"3371","P8-2","P8","0",2014-12-11,"20",2015-04-30,NA,NA,0,"CO-A-2","CO-A",2,8,NA,28.4,26.575,27.4875,28.8,25.9,2.9,55.5,40.5,48,63,37,18,NA,NA,40,25
"3372","P9-2","P9","0",2014-12-11,"20",2015-04-30,NA,NA,0,"CO-A-2","CO-A",2,9,NA,28.4,26.575,27.4875,28.8,25.9,2.9,55.5,40.5,48,63,37,18,NA,NA,0,0
"3373","P10-2","P10","0",2014-12-11,"20",2015-04-30,NA,NA,0,"CO-A-2","CO-A",2,10,NA,28.4,26.575,27.4875,28.8,25.9,2.9,55.5,40.5,48,63,37,18,NA,NA,20,14
"3374","P11-2","P11","0",2014-12-11,"20",2015-04-30,NA,NA,0,"CO-A-2","CO-A",2,11,NA,28.4,26.575,27.4875,28.8,25.9,2.9,55.5,40.5,48,63,37,18,NA,NA,31,22
"3375","P12-2","P12","0",2014-12-18,"20",2015-05-07,NA,NA,0,"CO-A-2","CO-A",2,12,NA,27.375,25.85,26.6125,27.8,25.6,1.7,57.75,36.25,47,65,32,31,NA,NA,43,33
"3376","P13-2","P13","0",2014-11-20,"20",2015-04-09,0,NA,1,"CO-B-2","CO-B",2,13,NA,26.34,25.06,25.7,26.5,24.4,2.1,63.4,48.6,56,68,45,16,0,NA,38,29
"3377","P14-2","P14","0",2014-11-20,"20",2015-04-09,10,6,1,"CO-B-2","CO-B",2,14,0.6,26.34,25.06,25.7,26.5,24.4,2.1,63.4,48.6,56,68,45,16,1,1,157,91
"3378","P15-2","P15","0",2014-11-20,"20",2015-04-09,NA,NA,0,"CO-B-2","CO-B",2,15,NA,26.34,25.06,25.7,26.5,24.4,2.1,63.4,48.6,56,68,45,16,NA,NA,21,20
"3379","P16-2","P16","0",2014-11-27,"20",2015-04-16,NA,NA,0,"CO-B-2","CO-B",2,16,NA,27.04,25.94,26.49,28.1,24.3,1.7,61.8,43.6,52.7,66,42,22,NA,NA,56,50
"3380","P17-2","P17","0",2014-11-27,"20",2015-04-16,0,NA,1,"CO-B-2","CO-B",2,17,NA,27.04,25.94,26.49,28.1,24.3,1.7,61.8,43.6,52.7,66,42,22,0,NA,79,62
"3381","P18-2","P18","0",2014-11-27,"20",2015-04-16,0,NA,1,"CO-B-2","CO-B",2,18,NA,27.04,25.94,26.49,28.1,24.3,1.7,61.8,43.6,52.7,66,42,22,0,NA,51,43
"3382","P19-2","P19","0",2014-11-27,"20",2015-04-16,NA,NA,0,"CO-B-2","CO-B",2,19,NA,27.04,25.94,26.49,28.1,24.3,1.7,61.8,43.6,52.7,66,42,22,NA,NA,58,49
"3383","P20-2","P20","0",2014-11-27,"20",2015-04-16,0,NA,1,"CO-B-2","CO-B",2,20,NA,27.04,25.94,26.49,28.1,24.3,1.7,61.8,43.6,52.7,66,42,22,0,NA,28,22
"3384","P21-2","P21","0",2014-11-27,"20",2015-04-16,NA,NA,0,"CO-B-2","CO-B",2,21,NA,27.04,25.94,26.49,28.1,24.3,1.7,61.8,43.6,52.7,66,42,22,NA,NA,4,0
"3385","P22-2","P22","0",2014-11-27,"20",2015-04-16,0,NA,1,"CO-B-2","CO-B",2,22,NA,27.04,25.94,26.49,28.1,24.3,1.7,61.8,43.6,52.7,66,42,22,0,NA,33,8
"3386","P23-2","P23","0",2014-11-27,"20",2015-04-16,NA,NA,0,"CO-B-2","CO-B",2,23,NA,27.04,25.94,26.49,28.1,24.3,1.7,61.8,43.6,52.7,66,42,22,NA,NA,34,26
"3387","P24-2","P24","0",2014-11-27,"20",2015-04-16,NA,NA,0,"CO-B-2","CO-B",2,24,NA,27.04,25.94,26.49,28.1,24.3,1.7,61.8,43.6,52.7,66,42,22,NA,NA,21,14
"3388","P25-2","P25","0",2014-11-27,"20",2015-04-16,0,NA,1,"CO-B-2","CO-B",2,25,NA,27.04,25.94,26.49,28.1,24.3,1.7,61.8,43.6,52.7,66,42,22,0,NA,54,40
"3389","P26-2","P26","0",2014-11-27,"20",2015-04-16,NA,NA,0,"CO-B-2","CO-B",2,26,NA,27.04,25.94,26.49,28.1,24.3,1.7,61.8,43.6,52.7,66,42,22,NA,NA,32,26
"3390","P27-2","P27","0",2014-11-27,"20",2015-04-16,NA,NA,0,"CO-B-2","CO-B",2,27,NA,27.04,25.94,26.49,28.1,24.3,1.7,61.8,43.6,52.7,66,42,22,NA,NA,22,19
"3391","P28-2","P28","0",2014-12-04,"20",2015-04-23,NA,NA,0,"CO-B-2","CO-B",2,28,NA,27.86,26.22,27.04,28.1,25.6,2.2,59.2,43.8,51.5,66,39,17,NA,NA,2,0
"3392","P29-2","P29","0",2014-12-04,"20",2015-04-23,5,1,1,"CO-B-2","CO-B",2,29,0.2,27.86,26.22,27.04,28.1,25.6,2.2,59.2,43.8,51.5,66,39,17,1,1,131,64
"3393","P30-2","P30","1",2014-11-20,"20",2015-04-09,3,2,1,"I-A-2","I-A",2,30,0.666666666666667,26.34,25.06,25.7,26.5,24.4,2.1,63.4,48.6,56,68,45,16,1,1,166,149
"3394","P31-2","P31","1",2014-11-20,"20",2015-04-09,NA,NA,0,"I-A-2","I-A",2,31,NA,26.34,25.06,25.7,26.5,24.4,2.1,63.4,48.6,56,68,45,16,NA,NA,38,32
"3395","P32-2","P32","1",2014-11-20,"20",2015-04-09,NA,NA,0,"I-A-2","I-A",2,32,NA,26.34,25.06,25.7,26.5,24.4,2.1,63.4,48.6,56,68,45,16,NA,NA,1,1
"3396","P33-2","P33","1",2014-11-27,"20",2015-04-16,8,4,1,"I-A-2","I-A",2,33,0.5,27.04,25.94,26.49,28.1,24.3,1.7,61.8,43.6,52.7,66,42,22,1,1,183,107
"3397","P34-2","P34","1",2014-11-27,"20",2015-04-16,6,3,1,"I-A-2","I-A",2,34,0.5,27.04,25.94,26.49,28.1,24.3,1.7,61.8,43.6,52.7,66,42,22,1,1,193,116
"3398","P35-2","P35","1",2014-11-27,"20",2015-04-16,NA,NA,0,"I-A-2","I-A",2,35,NA,27.04,25.94,26.49,28.1,24.3,1.7,61.8,43.6,52.7,66,42,22,NA,NA,29,20
"3399","P36-2","P36","1",2014-11-27,"20",2015-04-16,NA,NA,0,"I-A-2","I-A",2,36,NA,27.04,25.94,26.49,28.1,24.3,1.7,61.8,43.6,52.7,66,42,22,NA,NA,42,29
"3400","P37-2","P37","1",2014-11-27,"20",2015-04-16,NA,NA,0,"I-A-2","I-A",2,37,NA,27.04,25.94,26.49,28.1,24.3,1.7,61.8,43.6,52.7,66,42,22,NA,NA,35,32
"3401","P38-2","P38","1",2014-11-27,"20",2015-04-16,0,NA,1,"I-A-2","I-A",2,38,NA,27.04,25.94,26.49,28.1,24.3,1.7,61.8,43.6,52.7,66,42,22,0,NA,154,90
"3402","P39-2","P39","1",2014-11-27,"20",2015-04-16,NA,NA,0,"I-A-2","I-A",2,39,NA,27.04,25.94,26.49,28.1,24.3,1.7,61.8,43.6,52.7,66,42,22,NA,NA,76,69
"3403","P40-2","P40","1",2014-12-04,"20",2015-04-23,NA,NA,0,"I-A-2","I-A",2,40,NA,27.86,26.22,27.04,28.1,25.6,2.2,59.2,43.8,51.5,66,39,17,NA,NA,12,9
"3404","P41-2","P41","1",2014-12-04,"20",2015-04-23,2,2,1,"I-A-2","I-A",2,41,1,27.86,26.22,27.04,28.1,25.6,2.2,59.2,43.8,51.5,66,39,17,1,1,135,107
"3405","P42-2","P42","1",2014-12-04,"20",2015-04-23,NA,NA,0,"I-A-2","I-A",2,42,NA,27.86,26.22,27.04,28.1,25.6,2.2,59.2,43.8,51.5,66,39,17,NA,NA,24,6
"3406","P43-2","P43","1",2014-12-04,"20",2015-04-23,7,2,1,"I-A-2","I-A",2,43,0.285714285714286,27.86,26.22,27.04,28.1,25.6,2.2,59.2,43.8,51.5,66,39,17,1,1,171,114
"3407","P44-2","P44","1",2014-12-04,"20",2015-04-23,2,1,1,"I-A-2","I-A",2,44,0.5,27.86,26.22,27.04,28.1,25.6,2.2,59.2,43.8,51.5,66,39,17,1,1,176,101
"3408","P45-2","P45","1",2014-12-04,"20",2015-04-23,NA,NA,0,"I-A-2","I-A",2,45,NA,27.86,26.22,27.04,28.1,25.6,2.2,59.2,43.8,51.5,66,39,17,NA,NA,10,7
"3409","P46-2","P46","1",2014-12-04,"20",2015-04-23,NA,NA,0,"I-A-2","I-A",2,46,NA,27.86,26.22,27.04,28.1,25.6,2.2,59.2,43.8,51.5,66,39,17,NA,NA,26,16
"3410","P47-2","P47","1",2014-12-11,"20",2015-04-30,0,NA,1,"I-A-2","I-A",2,47,NA,28.4,26.575,27.4875,28.8,25.9,2.9,55.5,40.5,48,63,37,18,0,NA,115,103
"3411","P48-2","P48","1",2014-11-20,"20",2015-04-09,0,NA,1,"I-B-2","I-B",2,48,NA,26.34,25.06,25.7,26.5,24.4,2.1,63.4,48.6,56,68,45,16,0,NA,131,97
"3412","P49-2","P49","1",2014-11-20,"20",2015-04-09,7,2,1,"I-B-2","I-B",2,49,0.285714285714286,26.34,25.06,25.7,26.5,24.4,2.1,63.4,48.6,56,68,45,16,1,1,191,139
"3413","P50-2","P50","1",2014-11-20,"20",2015-04-09,NA,NA,0,"I-B-2","I-B",2,50,NA,26.34,25.06,25.7,26.5,24.4,2.1,63.4,48.6,56,68,45,16,NA,NA,123,98
"3414","P51-2","P51","1",2014-11-20,"20",2015-04-09,NA,NA,0,"I-B-2","I-B",2,51,NA,26.34,25.06,25.7,26.5,24.4,2.1,63.4,48.6,56,68,45,16,NA,NA,68,58
"3415","P52-2","P52","1",2014-11-20,"20",2015-04-09,8,6,1,"I-B-2","I-B",2,52,0.75,26.34,25.06,25.7,26.5,24.4,2.1,63.4,48.6,56,68,45,16,1,1,167,127
"3416","P53-2","P53","1",2014-11-20,"20",2015-04-09,11,3,1,"I-B-2","I-B",2,53,0.272727272727273,26.34,25.06,25.7,26.5,24.4,2.1,63.4,48.6,56,68,45,16,1,1,274,203
"3417","P54-2","P54","1",2014-11-27,"20",2015-04-16,0,NA,1,"I-B-2","I-B",2,54,NA,27.04,25.94,26.49,28.1,24.3,1.7,61.8,43.6,52.7,66,42,22,0,NA,26,18
"3418","P55-2","P55","1",2014-11-27,"20",2015-04-16,NA,NA,0,"I-B-2","I-B",2,55,NA,27.04,25.94,26.49,28.1,24.3,1.7,61.8,43.6,52.7,66,42,22,NA,NA,46,37
"3419","P56-2","P56","1",2014-11-27,"20",2015-04-16,NA,NA,0,"I-B-2","I-B",2,56,NA,27.04,25.94,26.49,28.1,24.3,1.7,61.8,43.6,52.7,66,42,22,NA,NA,9,6
"3420","P57-2","P57","1",2014-11-27,"20",2015-04-16,5,3,1,"I-B-2","I-B",2,57,0.6,27.04,25.94,26.49,28.1,24.3,1.7,61.8,43.6,52.7,66,42,22,1,1,171,90
"3421","P58-2","P58","1",2014-12-04,"20",2015-04-23,NA,NA,0,"I-B-2","I-B",2,58,NA,27.86,26.22,27.04,28.1,25.6,2.2,59.2,43.8,51.5,66,39,17,NA,NA,7,0
"3422","P59-2","P59","1",2014-12-04,"20",2015-04-23,2,0,1,"I-B-2","I-B",2,59,0,27.86,26.22,27.04,28.1,25.6,2.2,59.2,43.8,51.5,66,39,17,1,0,111,69
"3423","P60-2","P60","1",2014-12-04,"20",2015-04-23,NA,NA,0,"I-B-2","I-B",2,60,NA,27.86,26.22,27.04,28.1,25.6,2.2,59.2,43.8,51.5,66,39,17,NA,NA,7,2
"3424","P61-2","P61","1",2014-12-04,"20",2015-04-23,3,2,1,"I-B-2","I-B",2,61,0.666666666666667,27.86,26.22,27.04,28.1,25.6,2.2,59.2,43.8,51.5,66,39,17,1,1,148,116
"3425","P62-2","P62","1",2014-12-04,"20",2015-04-23,1,0,1,"I-B-2","I-B",2,62,0,27.86,26.22,27.04,28.1,25.6,2.2,59.2,43.8,51.5,66,39,17,1,0,158,103
"3426","P63-2","P63","1",2014-12-04,"20",2015-04-23,1,0,1,"I-B-2","I-B",2,63,0,27.86,26.22,27.04,28.1,25.6,2.2,59.2,43.8,51.5,66,39,17,1,0,147,94
"3427","P64-2","P64","1",2014-12-18,"20",2015-05-07,NA,NA,0,"I-B-2","I-B",2,64,NA,27.375,25.85,26.6125,27.8,25.6,1.7,57.75,36.25,47,65,32,31,NA,NA,0,0
"3428","P1-1","P1","0",2014-10-06,"20",2015-02-23,NA,NA,0,"CO-A-1","CO-A",1,65,NA,25.6,24.6,25.1,26.7,23.9,1.3,59.2,48.6,53.9,61,42,17,NA,NA,30,25
"3429","P2-1","P2","0",2014-10-13,"20",2015-03-02,NA,NA,0,"CO-A-1","CO-A",1,66,NA,26.38,25.52,25.95,27.1,25,1.2,62.8,55,58.9,66,51,12,NA,NA,34,26
"3430","P3-1","P3","0",2014-10-13,"20",2015-03-02,NA,NA,0,"CO-A-1","CO-A",1,67,NA,26.38,25.52,25.95,27.1,25,1.2,62.8,55,58.9,66,51,12,NA,NA,17,15
"3431","P4-1","P4","0",2014-10-13,"20",2015-03-02,NA,NA,0,"CO-A-1","CO-A",1,68,NA,26.38,25.52,25.95,27.1,25,1.2,62.8,55,58.9,66,51,12,NA,NA,15,15
"3432","P5-1","P5","0",2014-10-13,"20",2015-03-02,NA,NA,0,"CO-A-1","CO-A",1,69,NA,26.38,25.52,25.95,27.1,25,1.2,62.8,55,58.9,66,51,12,NA,NA,7,0
"3433","P6-1","P6","0",2014-10-13,"20",2015-03-02,NA,NA,0,"CO-A-1","CO-A",1,70,NA,26.38,25.52,25.95,27.1,25,1.2,62.8,55,58.9,66,51,12,NA,NA,0,0
"3434","P7-1","P7","0",2014-10-13,"20",2015-03-02,NA,NA,0,"CO-A-1","CO-A",1,71,NA,26.38,25.52,25.95,27.1,25,1.2,62.8,55,58.9,66,51,12,NA,NA,50,33
"3435","P8-1","P8","0",2014-10-13,"20",2015-03-02,NA,NA,0,"CO-A-1","CO-A",1,72,NA,26.38,25.52,25.95,27.1,25,1.2,62.8,55,58.9,66,51,12,NA,NA,44,35
"3436","P9-1","P9","0",2014-10-20,"20",2015-03-09,NA,NA,0,"CO-A-1","CO-A",1,73,NA,26.08,25.1,25.59,27.4,23.5,1.9,64.4,53.4,58.9,70,48,16,NA,NA,13,9
"3437","P10-1","P10","0",2014-10-20,"20",2015-03-09,NA,NA,0,"CO-A-1","CO-A",1,74,NA,26.08,25.1,25.59,27.4,23.5,1.9,64.4,53.4,58.9,70,48,16,NA,NA,4,3
"3438","P11-1","P11","0",2014-10-20,"20",2015-03-09,NA,NA,0,"CO-A-1","CO-A",1,75,NA,26.08,25.1,25.59,27.4,23.5,1.9,64.4,53.4,58.9,70,48,16,NA,NA,46,40
"3439","P12-1","P12","0",2014-11-03,"20",2015-03-23,NA,NA,0,"CO-A-1","CO-A",1,76,NA,24.92,23.76,24.34,25.3,22.9,2,66.4,57,61.7,68,54,13,NA,NA,6,3
"3440","P13-1","P13","0",2014-11-03,"20",2015-03-23,NA,NA,0,"CO-A-1","CO-A",1,77,NA,24.92,23.76,24.34,25.3,22.9,2,66.4,57,61.7,68,54,13,NA,NA,15,2
"3441","P14-1","P14","0",2014-12-01,"20",2015-04-20,NA,NA,0,"CO-A-1","CO-A",1,78,NA,27.92,26.6,27.26,28.1,25.8,1.9,61.8,44.6,53.2,66,42,22,NA,NA,0,0
"3442","P15-1","P15","0",2014-10-06,"20",2015-02-23,NA,NA,0,"CO-B-1","CO-B",1,79,NA,25.6,24.6,25.1,26.7,23.9,1.3,59.2,48.6,53.9,61,42,17,NA,NA,16,13
"3443","P16-1","P16","0",2014-10-06,"20",2015-02-23,NA,NA,0,"CO-B-1","CO-B",1,80,NA,25.6,24.6,25.1,26.7,23.9,1.3,59.2,48.6,53.9,61,42,17,NA,NA,85,58
"3444","P17-1","P17","0",2014-10-06,"20",2015-02-23,NA,NA,0,"CO-B-1","CO-B",1,81,NA,25.6,24.6,25.1,26.7,23.9,1.3,59.2,48.6,53.9,61,42,17,NA,NA,25,23
"3445","P18-1","P18","0",2014-10-13,"20",2015-03-02,NA,NA,0,"CO-B-1","CO-B",1,82,NA,26.38,25.52,25.95,27.1,25,1.2,62.8,55,58.9,66,51,12,NA,NA,6,6
"3446","P19-1","P19","0",2014-10-13,"20",2015-03-02,NA,NA,0,"CO-B-1","CO-B",1,83,NA,26.38,25.52,25.95,27.1,25,1.2,62.8,55,58.9,66,51,12,NA,NA,45,18
"3447","P20-1","P20","0",2014-10-13,"20",2015-03-02,NA,NA,0,"CO-B-1","CO-B",1,84,NA,26.38,25.52,25.95,27.1,25,1.2,62.8,55,58.9,66,51,12,NA,NA,43,33
"3448","P21-1","P21","0",2014-10-20,"20",2015-03-09,NA,NA,0,"CO-B-1","CO-B",1,85,NA,26.08,25.1,25.59,27.4,23.5,1.9,64.4,53.4,58.9,70,48,16,NA,NA,20,13
"3449","P22-1","P22","0",2014-10-20,"20",2015-03-09,NA,NA,0,"CO-B-1","CO-B",1,86,NA,26.08,25.1,25.59,27.4,23.5,1.9,64.4,53.4,58.9,70,48,16,NA,NA,52,31
"3450","P23-1","P23","0",2014-10-27,"20",2015-03-16,NA,NA,0,"CO-B-1","CO-B",1,87,NA,26.08,24.08,25.08,26.5,23.2,2.6,67,54,60.5,70,52,18,NA,NA,13,12
"3451","P24-1","P24","0",2014-10-27,"20",2015-03-16,NA,NA,0,"CO-B-1","CO-B",1,88,NA,26.08,24.08,25.08,26.5,23.2,2.6,67,54,60.5,70,52,18,NA,NA,0,0
"3452","P25-1","P25","0",2014-10-27,"20",2015-03-16,NA,NA,0,"CO-B-1","CO-B",1,89,NA,26.08,24.08,25.08,26.5,23.2,2.6,67,54,60.5,70,52,18,NA,NA,5,1
"3453","P26-1","P26","0",2014-11-03,"20",2015-03-23,NA,NA,0,"CO-B-1","CO-B",1,90,NA,24.92,23.76,24.34,25.3,22.9,2,66.4,57,61.7,68,54,13,NA,NA,8,5
"3454","P27-1","P27","0",2014-11-03,"20",2015-03-23,NA,NA,0,"CO-B-1","CO-B",1,91,NA,24.92,23.76,24.34,25.3,22.9,2,66.4,57,61.7,68,54,13,NA,NA,7,4
"3455","P28-1","P28","0",2014-11-03,"20",2015-03-23,NA,NA,0,"CO-B-1","CO-B",1,92,NA,24.92,23.76,24.34,25.3,22.9,2,66.4,57,61.7,68,54,13,NA,NA,43,16
