"","V1"
"609",0.551983102558085
"610",0.552176561548194
"611",0.552322589699209
"612",0.552447225854661
"613",0.552571455215182
"614",0.552695279769109
"615",0.552704963747909
"616",0.552668213457077
"617",0.552585248332098
"618",0.55250254417615
"619",0.552420099759837
"620",0.552245688462603
"621",0.55207182320442
"622",0.551898501425025
"623",0.551725720580136
"624",0.551599303455229
"625",0.551427525622255
"626",0.551301964367291
"627",0.551131180441525
"628",0.550960925403042
"629",0.550791196798836
"630",0.550667393080904
"631",0.550589301903898
"632",0.550511451072689
"633",0.550298264642082
"634",0.550060912331363
"635",0.549824308496261
"636",0.549543471416363
"637",0.549263517154661
"638",0.548984441554948
"639",0.548686036620853
"640",0.548502458649978
"641",0.548339582217461
"642",0.54815706199581
"643",0.548039695607672
"644",0.547942770816671
"645",0.547870452528838
"646",0.54781838316722
"647",0.547746472643638
"648",0.54767477807711
"649",0.547603298496274
"650",0.547507925325819
"651",0.547412845649976
"652",0.547318058116056
"653",0.547223561379673
"654",0.547129354104674
"655",0.547035434963079
"656",0.546941802635023
"657",0.546804896110119
"658",0.546711899791232
"659",0.546619186172754
"660",0.546526753967566
"661",0.54643460189635
"662",0.546342728687532
"663",0.546251133077222
"664",0.546159813809154
"665",0.5461118044498
"666",0.546063939498109
"667",0.546039646442976
"668",0.545929734361611
"669",0.545820142038162
"670",0.545710868079289
"671",0.545582526342733
"672",0.545473908413206
"673",0.545346265101242
"674",0.545238297510832
"675",0.545130641330166
"676",0.545108005082592
"677",0.545020088813703
"678",0.544890202702703
"679",0.544760699978916
"680",0.544631578947368
"681",0.544483686511941
"682",0.544397329862715
"683",0.544269304938375
"684",0.544141655155092
"685",0.544056177896673
"686",0.543951915852742
"687",0.543889629876626
"688",0.543910763339715
"689",0.543909230705291
"690",0.543888773604482
"691",0.543872010610519
"692",0.543893050784322
"693",0.543895180623295
"694",0.543856028398068
"695",0.543877004245497
"696",0.543920309541451
"697",0.543922390759239
"698",0.54388341543514
"699",0.543844545566351
"700",0.54376484074347
"701",0.543785772690106
"702",0.543847472850494
"703",0.543827462491846
"704",0.543766794234997
"705",0.543746950723695
"706",0.543727161997564
"707",0.543770019867818
"708",0.543790743815038
"709",0.543770975698516
"710",0.543791641429437
"711",0.543790322580645
"712",0.543748741695188
"713",0.543688929993164
"714",0.543589125808136
"715",0.543529694830974
"716",0.543430379239918
"717",0.543331333733253
"718",0.543192619513559
"719",0.543054281498026
"720",0.542934522861239
"721",0.542796913531143
"722",0.542659675881792
"723",0.542461623894332
"724",0.542245989304813
"725",0.541969936708861
"726",0.541676542624635
"727",0.54142338646047
"728",0.541170908517847
"729",0.540919106074913
"730",0.540707269155206
"731",0.54049599748862
"732",0.540285288815738
"733",0.540075140889167
"734",0.539883534607418
"735",0.539692451799235
"736",0.539501890322329
"737",0.539350770667912
"738",0.539238931861469
"739",0.539127396941231
"740",0.539054928867698
"741",0.539021368844844
"742",0.538910581049213
"743",0.538800092656938
"744",0.538710672424429
"745",0.538659992298806
"746",0.538647900323027
"747",0.538653558124352
"748",0.538659200736366
"749",0.538685460395281
"750",0.538711651748145
"751",0.53877597799511
"752",0.53885773148678
"753",0.538959801867022
"754",0.539023554929792
"755",0.539087143237183
"756",0.539150567427031
"757",0.539272175890826
"758",0.53935562033847
"759",0.539401043636089
"760",0.539484119490917
"761",0.539529269764635
"762",0.539649651535129
"763",0.539674178863012
"764",0.539773794761958
"765",0.539835628776222
"766",0.539859825343878
"767",0.539883960321917
"768",0.53985046728972
"769",0.53985439611723
"770",0.539858314690529
"771",0.539899460063303
"772",0.539940498326515
"773",0.539981429897864
"774",0.54000519307096
"775",0.539934800325998
"776",0.539810566819594
"777",0.539686645480748
"778",0.53952612931798
"779",0.53945671003649
"780",0.539350658911875
"781",0.539281644057204
"782",0.539212806579527
"783",0.5391441457959
"784",0.539075661026881
"785",0.539007351596503
"786",0.538939216832262
"787",0.538871256065083
"788",0.538803468629309
"789",0.538735853862669
"790",0.538668411106265
"791",0.538601139704548
"792",0.538534039005293
"793",0.538467108359581
"794",0.538328030083888
"795",0.53820873961719
"796",0.538106402164112
"797",0.538004322766571
"798",0.537938478143551
"799",0.537856193179777
"800",0.537793410379729
"801",0.53771420377142
"802",0.537668289888284
"803",0.537586724840855
